"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000000, 1, 0.000000, activation=''sigmoid'', cell_size='128', dropout='0.2', epochs='10', learning_decay_rate='0.6', n_cell='1', optimizer=''adam'', optimizer_lr='0.006'
689.068894, 0.568760, 689.069891, 1, 0.000997, activation=''sigmoid'', cell_size='128', dropout='0.2', epochs='10', learning_decay_rate='0.6', n_cell='1', optimizer=''adam'', optimizer_lr='0.006'
